time(100ns)   time_stamp(ms)    frame eye_valid_L   eye_valid_R   openness_L    openness_R    pupil_diameter_L(mm)  pupil_diameter_R(mm)  pos_sensor_L.x    pos_sensor_L.y    pos_sensor_R.x    pos_sensor_R.y    gaze_origin_L.x(mm)   gaze_origin_L.y(mm)   gaze_origin_L.z(mm)   gaze_origin_R.x(mm)   gaze_origin_R.y(mm)   gaze_origin_R.z(mm)   gaze_direct_L.x   gaze_direct_L.y   gaze_direct_L.z   gaze_direct_R.x   gaze_direct_R.y   gaze_direct_R.z   gaze_sensitive    frown_L   frown_R   squeeze_L squeeze_R wide_L    wide_R    distance_valid_C  distance_C(mm)    track_imp_cnt
638227775232180876  1195986   27738    31  31  1   1   4.394287 4.54335 0.4039514   0.5794229   0.4216122   0.5313333   35.30212  1.617081  -30.3792  -29.96645  3.357971  -32.16328  0.187149  -0.1328278  0.9732971  0.1937103  -0.1212463  0.973526  1   0  0  0    0    0.2917061   0.2917061   False 0   0
638227775232400290  1196003   27740    31  31  1   1   4.416534 4.55162 0.4082783   0.5794697   0.4264194   0.5324846   35.22354  1.611206  -30.37476  -30.05025  3.430908  -32.4173  0.1754456  -0.131897  0.9756012  0.179657  -0.1305084  0.9750214  1   0  0  0    0    0.2497822   0.2497822   False 0   0
638227775232622399  1196036   27744    31  31  1   1   4.342712 4.474976 0.4137488   0.5776653   0.432723   0.5315291   35.11636  1.600647  -30.32869  -30.13957  3.359467  -32.13461  0.1634521  -0.1195679  0.9792633  0.1577759  -0.1260986  0.9793854  1   0  0  0    0    0.2363842   0.2363842   False 0   0
638227775232773230  1196036   27744    31  31  1   1   4.235794 4.418457 0.4242125   0.576061   0.4430734   0.5290353   34.9859  1.674866  -30.57269  -30.30225  3.336731  -32.10406  0.1194763  -0.1104736  0.9866638  0.1244507  -0.1058502  0.986557  1   0  0  0    0    0.2363842   0.2363842   False 0   0
638227775232878736  1196053   27746    31  31  1   1   4.17836 4.351791 0.4298589   0.5770103   0.4486928   0.529105   34.91638  1.82045  -31.07198  -30.41797  3.289825  -31.92632  0.09477234  -0.1194611  0.9882965  0.1134338  -0.1073608  0.9877167  1   0  0  0    0    0.2234212   0.2234212   False 0   0
638227775233078209  1196078   27749    31  31  1   1   4.212585 4.270798 0.4258962   0.5765789   0.4464593   0.5294083   35.02193  1.787598  -30.99947  -30.31595  3.336945  -32.13846  0.09649658  -0.1130829  0.9888763  0.1026459  -0.1072235  0.9889069  1   0  0  0    0    0.2033651   0.2033651   False 0   0
638227775233292393  1196103   27752    31  31  1   1   4.229065 4.362411 0.3837789   0.5821749   0.4026637   0.5358548   35.63467  1.5578  -30.56644  -29.57689  3.244843  -32.22232  0.2491913  -0.1237793  0.960495  0.2285614  -0.1208649  0.9659882  1   0  0  0    0    0.2737902   0.2737902   False 0   0
638227775233508425  1196120   27754    31  31  1   1   4.293167 4.406052 0.3619697   0.5874901   0.3794391   0.5381383   35.96541  1.524689  -30.68675  -29.2115  3.204773  -32.1308  0.3211517  -0.1415253  0.9363861  0.3004761  -0.1296082  0.944931  1   0  0  0    0    0.3144604   0.3144604   False 0   0
638227775233648080  1196136   27756    31  31  1   1   4.287125 4.471329 0.3596114   0.5859977   0.3738236   0.5365689   36.01031  1.543839  -30.69095  -29.16742  3.23259  -32.14771  0.3269196  -0.1350861  0.9353333  0.3286285  -0.1223755  0.9364777  1   0  0  0    0    0.3423907   0.3423907   False 0   0
638227775233839001  1196153   27758    31  31  1   1   4.239792 4.373383 0.3620466   0.5873553   0.3780473   0.5366032   35.9837  1.540451  -30.67188  -29.23561  3.245621  -32.13072  0.3159637  -0.1464386  0.9373932  0.3156433  -0.1281891  0.9401703  1   0  0  0    0    0.35436   0.35436   False 0   0
638227775234078366  1196170   27760    31  31  1   1   4.239944 4.186707 0.3686854   0.5861852   0.3864063   0.5333991   35.91989  1.544678  -30.63322  -29.34196  3.262039  -32.12091  0.2845001  -0.1438141  0.9478149  0.2827911  -0.1130676  0.9524841  1   0  0  0    0    0.3394194   0.3394194   False 0   0
638227775234203107  1196178   27761    31  31  1   1   4.062134 4.252365 0.3741315   0.5853631   0.3927003   0.5343756   35.84392  1.560226  -30.5999  -29.41302  3.256012  -32.11992  0.2650757  -0.1462402  0.953064  0.2572327  -0.1194305  0.9589386  1   0  0  0    0    0.3314012   0.3314012   False 0   0
638227775234312810  1196195   27763    31  31  1   1   4.08078 4.201752 0.3774733   0.5840867   0.3952519   0.5342348   35.7966  1.562119  -30.5887  -29.4805  3.267014  -32.14377  0.2531586  -0.1386871  0.957428  0.2555847  -0.1198578  0.9593201  1   0  0  0    0    0.3430999   0.3430999   False 0   0
638227775234518230  1196220   27766    31  31  1   1   4.111908 4.183929 0.3822772   0.5828522   0.401372   0.532906   35.71284  1.569656  -30.56534  -29.55003  3.31636  -32.32751  0.2399139  -0.1334686  0.9615631  0.2290802  -0.1113739  0.9670105  1   0  0  0    0    0.3541676   0.3541676   False 0   0
638227775234647898  1196236   27768    31  31  1   1   4.092178 4.099289 0.3914687   0.5816595   0.4099196   0.5321006   35.55165  1.611282  -30.52121  -29.7243  3.274292  -32.0741  0.2145538  -0.1392822  0.9667206  0.2130432  -0.1135254  0.9704132  1   0  0  0    0    0.3596454   0.3596454   False 0   0
638227775234837382  1196253   27770    31  31  1   1   4.011795 4.137833 0.3948998   0.5809554   0.4125288   0.5322114   35.49879  1.617401  -30.50606  -29.77289  3.214005  -31.8327  0.2034149  -0.1376495  0.9693604  0.2081757  -0.1157379  0.9712067  1   0  0  0    0    0.3671143   0.3671143   False 0   0
638227775235066761  1196278   27773    31  31  1   1   3.999344 4.078339 0.3993158   0.5796773   0.418325   0.5303532   35.44051  1.616318  -30.49036  -29.85661  3.280746  -32.02319  0.1862488  -0.1296539  0.9739075  0.1868591  -0.1072083  0.9765015  1   0  0  0    0    0.3381384   0.3381384   False 0   0
638227775235196417  1196286   27774    31  31  1   1   3.944626 4.178589 0.4091446   0.5777567   0.4265466   0.5290449   35.28778  1.611511  -30.49426  -30.00291  3.283905  -31.98672  0.1537476  -0.1148682  0.9813995  0.1660309  -0.1011963  0.9809113  1   0  0  0    0    0.3204366   0.3204366   False 0   0
638227775235385911  1196320   27778    31  31  1   1   3.831741 4.151093 0.4137004   0.5780228   0.4318092   0.5288742   35.16162  1.602203  -30.43204  -30.10439  3.287216  -31.9995  0.1535034  -0.1192322  0.9809265  0.1537933  -0.1004333  0.9829712  1   0  0  0    0    0.3092307   0.3092307   False 0   0
638227775235615289  1196328   27779    31  31  1   1   3.876999 3.995346 0.4165247   0.5781493   0.4346282   0.5291666   35.1402  1.620346  -30.52354  -30.14621  3.312531  -32.05873  0.1376495  -0.1181793  0.9833984  0.1430054  -0.1057587  0.9840393  1   0  0  0    0    0.3154259   0.3154259   False 0   0
638227775235831843  1196353   27782    31  31  1   1   3.895309 4.037354 0.4251164   0.5770348   0.4421525   0.5293249   35.03087  1.769043  -30.93768  -30.29398  3.276154  -31.90251  0.1015625  -0.1184235  0.9877472  0.1271973  -0.1085815  0.9859009  1   0  0  0    0    0.28372   0.28372   False 0   0
638227775236071207  1196378   27785    31  31  1   1   3.912247 4.061295 0.4316768   0.5769213   0.4475928   0.5279997   34.97479  1.721832  -30.68394  -30.3531  3.335312  -31.89357  0.06758118  -0.1236877  0.9900055  0.103302  -0.1145325  0.9880219  1   0  0  0    0    0.2588109   0.2588109   False 0   0
638227775236200862  1196395   27787    31  31  1   1   3.90712 3.991547 0.418652   0.5740301   0.4374173   0.5235351   35.14186  1.781082  -30.7879  -30.16373  3.370621  -31.98274  0.1212158  -0.1102905  0.9864655  0.1276855  -0.0856781  0.9880981  1   0  0  0    0    0.2786583   0.2786583   False 0   0
638227775236310605  1196395   27787    31  31  1   1   3.786545 4.001556 0.3944215   0.5702394   0.4101708   0.5203518   35.5025  1.769989  -30.64555  -29.69505  3.571381  -32.44987  0.2080231  -0.08953857  0.973999  0.2015076  -0.0796051  0.9762421  1   0  0  0    0    0.2786583   0.2786583   False 0   0
638227775236420312  1196411   27789    31  31  1   1   3.763306 4.013519 0.3850757   0.5712088   0.3995746   0.5200815   35.6516  1.75676  -30.69164  -29.51244  3.374313  -31.84244  0.2377319  -0.08938599  0.9671936  0.2335815  -0.06860352  0.9699097  1   0  0  0    0    0.3274941   0.3274941   False 0   0
638227775236619812  1196436   27792    31  31  1   1   3.768387 3.991348 0.3828894   0.5706206   0.3974326   0.5198964   35.65442  1.758621  -30.70474  -29.50166  3.366058  -31.81433  0.2530975  -0.08378601  0.9637909  0.2458038  -0.0668335  0.9670105  1   0  0  0    0    0.3800091   0.3800091   False 0   0
638227775236759436  1196445   27793    31  31  1   1   3.751648 3.985443 0.3913329   0.5707774   0.4050285   0.5207658   35.5368  1.751785  -30.65958  -29.64851  3.502472  -32.28407  0.2218323  -0.08763123  0.9711304  0.226593  -0.07589722  0.9710236  1   0  0  0    0    0.3941269   0.3941269   False 0   0
638227775236868394  1196453   27794    31  31  1   1   3.83017 3.916428 0.4006512   0.5725433   0.4177147   0.5217812   35.37819  1.757874  -30.61002  -29.88306  3.606354  -32.65022  0.1940308  -0.1057129  0.9752655  0.1938019  -0.08555603  0.9772949  1   0  0  0    0    0.4109992   0.4109992   False 0   0
638227775237077829  1196478   27797    31  31  1   1   3.833984 3.952072 0.4050846   0.5711733   0.419678   0.5211275   35.32501  1.752289  -30.60141  -29.93762  3.622772  -32.7007  0.1753235  -0.09515381  0.9798889  0.193634  -0.08148193  0.9776764  1   0  0  0    0    0.4133393   0.4133393   False 0   0
638227775237207475  1196486   27798    31  31  1   1   3.829132 3.976044 0.4077895   0.5708756   0.4224216   0.5216889   35.28244  1.751724  -30.6096  -29.99838  3.660294  -32.86105  0.1664429  -0.09236145  0.9817047  0.1890259  -0.08392334  0.978363  1   0  0  0    0    0.4145952   0.4145952   False 0   0
638227775237396974  1196511   27801    31  31  1   1   3.915268 3.960861 0.4131834   0.5698685   0.4300931   0.5216708   35.19157  1.79245  -30.74277  -30.12813  3.380386  -31.91275  0.1496429  -0.0852356  0.9850464  0.1708221  -0.0789032  0.982132  1   0  0  0    0    0.3641921   0.3641921   False 0   0
638227775237611708  1196520   27802    31  31  1   1   3.808151 3.835861 0.4168942   0.5704185   0.4331225   0.5210964   35.16156  1.854614  -30.94751  -30.1595  3.436829  -32.14012  0.129776  -0.09178162  0.9872742  0.1555176  -0.07469177  0.9850006  1   0  0  0    0    0.3493035   0.3493035   False 0   0
638227775237751325  1196553   27806    31  31  1   1   3.879105 3.861954 0.4276572   0.5727532   0.446508   0.5224923   34.9328  1.754089  -30.67546  -30.38931  3.321045  -31.85812  0.1095886  -0.101593  0.9887543  0.118927  -0.07553101  0.9900208  1   0  0  0    0    0.3281037   0.3281037   False 0   0
638227775237880989  1196570   27808    31  31  1   1   3.794876 3.824768 0.4334476   0.5718286   0.4526322   0.5216492   34.84921  1.792572  -30.82512  -30.48074  3.393417  -32.03978  0.08865356  -0.09446716  0.9915619  0.09745789  -0.07566833  0.9923553  1   0  0  0    0    0.3241531   0.3241531   False 0   0
638227775238120339  1196586   27810    31  31  1   1   3.729935 3.889832 0.4385382   0.5715107   0.4579706   0.5224839   34.76271  1.840805  -30.94081  -30.5845  3.315842  -31.77109  0.07366943  -0.09643555  0.9925995  0.08633423  -0.08018494  0.9930267  1   0  0  0    0    0.3015904   0.3015904   False 0   0
638227775238259964  1196603   27812    31  31  1   1   3.720261 3.906479 0.4425884   0.5713138   0.4611536   0.5227756   34.69232  1.909592  -31.1035  -30.64815  3.428436  -32.16034  0.06192017  -0.1009064  0.9929657  0.07884216  -0.08392334  0.9933319  1   0  0  0    0    0.2827436   0.2827436   False 0   0
638227775238459431  1196628   27815    31  31  1   1   3.687408 3.867722 0.4488763   0.5691053   0.4675977   0.5229361   34.6127  1.988388  -31.33226  -30.76926  3.261734  -31.53612  0.03634644  -0.08840942  0.9954071  0.0639801  -0.08630371  0.9942017  1   0  0  0    0    0.2664807   0.2664807   False 0   0
638227775238678518  1196636   27816    31  31  1   1   3.737564 3.86792 0.4434688   0.5696408   0.4634217   0.5213972   34.74245  2.002121  -31.36092  -30.65656  3.298874  -31.58006  0.04206848  -0.0940094  0.9946747  0.0655365  -0.08145142  0.9945068  1   0  0  0    0    0.263181   0.263181   False 0   0
638227775238808169  1196653   27818    31  31  1   1   3.813705 3.938904 0.4063251   0.5636358   0.4244846   0.5149631   35.31339  1.912506  -30.86543  -29.96584  3.505585  -31.93558  0.1696625  -0.0620575  0.9835358  0.1697388  -0.06095886  0.9835968  1   0  0  0    0    0.3060149   0.3060149   False 0   0
638227775238922919  1196661   27819    31  31  1   1   3.873489 3.936707 0.3980262   0.5627888   0.4108714   0.5110185   35.4045  1.940414  -30.85168  -29.76047  3.586761  -32.00891  0.2072296  -0.06266785  0.9762726  0.2142334  -0.04692078  0.975647  1   0  0  0    0    0.3290028   0.3290028   False 0   0
638227775239012686  1196670   27820    31  31  1   1   3.87204 3.876068 0.3967364   0.5605636   0.4156618   0.5095961   35.41966  1.977524  -30.8524  -29.82538  3.629181  -32.07562  0.21315  -0.05554199  0.9754333  0.1959229  -0.04373169  0.9796295  1   0  0  0    0    0.3952365   0.3952365   False 0   0
638227775239132195  1196695   27823    31  31  1   1   3.832611 3.946106 0.4005875   0.5586757   0.4169666   0.5098618   35.39265  1.978683  -30.84641  -29.86732  3.619003  -32.03165  0.1921387  -0.04322815  0.9804077  0.1978455  -0.04556274  0.9791565  1   0  0  0    0    0.4298076   0.4298076   False 0   0
638227775239231929  1196711   27825    31  31  1   1   3.848907 3.929199 0.4019603   0.5601466   0.4192359   0.5096897   35.37312  1.983597  -30.84491  -29.91159  3.584442  -31.91098  0.1867981  -0.05548096  0.9808197  0.1932373  -0.0440979  0.9801483  1   0  0  0    0    0.4703622   0.4703622   False 0   0
638227775239411013  1196720   27826    31  31  1   1   3.89534 3.952805 0.4042076   0.5589939   0.422785   0.5089281   35.35544  1.993149  -30.84431  -29.95544  3.615845  -31.9684  0.1747742  -0.0493927  0.9833679  0.1790161  -0.04283142  0.9829102  1   0  0  0    0    0.4821697   0.4821697   False 0   0
638227775239567870  1196736   27828    31  31  1   1   3.891205 3.994888 0.4121546   0.5584415   0.4307182   0.5091327   35.24478  2.030014  -30.92258  -30.09526  3.47641  -31.52153  0.1445923  -0.04957581  0.9882355  0.1595612  -0.03988647  0.9863739  1   0  0  0    0    0.4773175   0.4773175   False 0   0
638227775239702571  1196745   27829    31  31  1   1   3.863678 4.04155 0.4142041   0.5586174   0.4330088   0.5090364   35.218  2.078186  -31.07715  -30.13431  3.445419  -31.43402  0.1360931  -0.05255127  0.9892883  0.1536102  -0.03709412  0.9874268  1   0  0  0    0    0.4747135   0.4747135   False 0   0
638227775239823113  1196753   27830    31  31  1   1   3.848938 4.008667 0.4170748   0.5588647   0.4365965   0.5103322   35.18517  2.029755  -30.91824  -30.17044  3.393555  -31.3092  0.1237488  -0.05343628  0.99086  0.1372375  -0.04238892  0.989624  1   0  0  0    0    0.4732457   0.4732457   False 0   0
638227775240018215  1196778   27833    31  31  1   1   3.883972 4.139313 0.4206192   0.5585777   0.4399125   0.5108235   35.10298  2.092865  -31.13719  -30.26306  3.386978  -31.33817  0.1183929  -0.05149841  0.9916229  0.1374359  -0.04156494  0.989624  1   0  0  0    0    0.4728443   0.4728443   False 0   0
638227775240237613  1196795   27835    31  31  1   1   3.910324 4.098495 0.4253909   0.5587046   0.4452405   0.5110623   35.03642  2.015884  -30.90945  -30.31233  3.500626  -31.7386  0.1005859  -0.04840088  0.9937439  0.1101685  -0.0453186  0.9928741  1   0  0  0    0    0.4539903   0.4539903   False 0   0
638227775240377240  1196803   27836    31  31  1   1   3.940567 4.076462 0.4308142   0.5594216   0.4507387   0.5133591   34.92853  2.139084  -31.31532  -30.45679  3.484161  -31.70229  0.08764648  -0.05610657  0.9945679  0.1070709  -0.0602417  0.9924164  1   0  0  0    0    0.4438718   0.4438718   False 0   0
638227775240586064  1196820   27838    31  31  1   1   3.916641 4.056625 0.4349694   0.5599388   0.4550998   0.5131742   34.87169  2.285782  -31.77618  -30.53891  3.487091  -31.63773  0.07112122  -0.06500244  0.9953461  0.09645081  -0.06417847  0.9932556  1   0  0  0    0    0.4327581   0.4327581   False 0   0
638227775240715720  1196836   27840    31  31  1   1   3.934158 4.078217 0.4396514   0.55989   0.4584489   0.5134664   34.784  2.2211  -31.54262  -30.61697  3.47081  -31.65662  0.05957031  -0.06414795  0.9961548  0.09210205  -0.06095886  0.993866  1   0  0  0    0    0.419554   0.419554   False 0   0
638227775240825427  1196853   27842    31  31  1   1   3.898895 4.068069 0.440556   0.560562   0.4606653   0.5134485   34.74068  2.147919  -31.29709  -30.64281  3.529938  -31.89331  0.06459045  -0.06793213  0.9955902  0.08215332  -0.05978394  0.994812  1   0  0  0    0    0.4009253   0.4009253   False 0   0
638227775241034866  1196861   27843    31  31  1   1   3.85907 4.117538 0.4467909   0.5597061   0.4664206   0.5146616   34.6403  2.229263  -31.61328  -30.76656  3.341766  -31.27351  0.04464722  -0.0599823  0.9971924  0.07330322  -0.06314087  0.9953003  1   0  0  0    0    0.3909278   0.3909278   False 0   0
638227775241239367  1196895   27847    31  31  1   1   3.933975 4.121536 0.4494224   0.5614489   0.467912   0.5153036   34.62254  2.294434  -31.83781  -30.79158  3.423004  -31.54668  0.02894592  -0.07287598  0.9969177  0.06843567  -0.06964111  0.9952087  1   0  0  0    0    0.390035   0.390035   False 0   0
638227775241379365  1196903   27848    31  31  1   1   4.009003 4.073318 0.4484836   0.562548   0.4679139   0.514959   34.67496  2.298691  -31.89337  -30.77243  3.403473  -31.51312  0.02142334  -0.0776062  0.9967499  0.06338501  -0.06483459  0.9958649  1   0  0  0    0    0.3681011   0.3681011   False 0   0
638227775241494855  1196920   27850    31  31  1   1   4.075333 4.080658 0.4085383   0.5680857   0.4275247   0.5198655   35.29248  1.953201  -31.25052  -30.02592  3.547684  -32.3205  0.1559601  -0.07588196  0.9848328  0.1627502  -0.07969666  0.983429  1   0  0  0    0    0.3692272   0.3692272   False 0   0
638227775241694331  1196936   27852    31  31  1   1   4.075333 4.080658 0.4085383   0.5680857   0.4275247   0.5198655   35.29248  1.953201  -31.25052  -30.02592  3.547684  -32.3205  0.1559601  -0.07588196  0.9848328  0.1627502  -0.07969666  0.983429  1   0  0  0    0    0.3651284   0.3651284   False 0   0
638227775241913742  1196961   27855    31  31  1   1   4.02713 4.147415 0.4060694   0.5689945   0.4220261   0.5210018   35.31326  1.89949  -31.13591  -29.98514  3.634323  -32.6331  0.16922  -0.07713318  0.9825439  0.1906433  -0.08692932  0.9777985  1   0  0  0    0    0.385602   0.385602   False 0   0
